,total,Cytosol,Insoluable,Membrane,Nucleus
ENSG00000276029.1,0,0,0,0,0
ENSG00000276030.1,0.173090138,0.174269173,0.62940699,0.044860087,0.840268304
ENSG00000276031.1,0,0,0,0.06018655,0.157876129
ENSG00000276032.1,0,0,0,0,0.326762789
ENSG00000276036.1,0,0,0,0,0
ENSG00000276037.1,0,0,0,0,0
ENSG00000276038.1,0,0,0,0,0
ENSG00000276039.1,0,0,0,0,0
ENSG00000276040.4,0.009890865,0,0.004510334,0,0.034350551
ENSG00000276043.4,56.31116613,2.045127821,31.01397143,5.847823579,43.77612337
ENSG00000276045.1,24.75705336,38.3151083,17.05203008,45.4422697,20.87719659
ENSG00000276046.1,0,0,0,0,0
ENSG00000276047.1,0,0,0,0,0
ENSG00000276048.1,0,0,0,0,0
ENSG00000276050.1,0,0,0,0,0
ENSG00000276054.1,0,0,0,0,0
ENSG00000276055.1,0,0,0,0,0
ENSG00000276056.1,0,0,0,0,0
ENSG00000276057.1,0,0,0,0,0
ENSG00000276058.1,0.676364187,0.230718793,0.24724164,0.290279826,2.695010031
ENSG00000276059.1,0,0,0,0,0
ENSG00000276063.1,0.055600242,0,0,0.029906725,0
ENSG00000276064.1,0,0,0,0,0
ENSG00000276067.1,0,0,0,0,0
ENSG00000276070.4,0,0.310487218,0.076675685,0.219875633,0.084721665
ENSG00000276071.1,0.014836298,0,0.027062006,0,0.123422768
ENSG00000276073.1,0.565709377,0.01,0.203917325,0.075046638,1.087773319
ENSG00000276074.1,0,0,0,0,0
ENSG00000276075.1,0.355600242,1.072899239,0.281158965,0.405077729,0.666557169
ENSG00000276076.4,0,0,0,0.019937817,0
ENSG00000276077.4,45.40634195,5.407424055,38.27217509,10.15972995,69.75707621
ENSG00000276078.1,0,0,0,0,0
ENSG00000276079.1,0,0,0,0,0
ENSG00000276081.1,0,0,0,0,0
ENSG00000276083.1,0,0,0,0,0
ENSG00000276085.1,0.12130962,0.837935341,0.249020669,0.624704629,0.209628887
ENSG00000276087.1,0.005054567,0,0.004510334,0.014953362,0.059628887
ENSG00000276088.1,0,0,0,0.030093275,0
ENSG00000276089.1,23.45121866,20.26352631,32.61877936,20.19309764,24.97809682
ENSG00000276090.1,0,0,0,0,0
ENSG00000276091.1,0,0,0,0,0
ENSG00000276092.1,0.06065481,0.033294737,0,0.05981345,0.073608325
ENSG00000276093.1,0,0,0,0,0
ENSG00000276094.1,0,0,0,0,0
ENSG00000276095.2,0,0,0,0,0
ENSG00000276096.1,0,0,0,0,0
ENSG00000276097.1,0.090982215,0,0,0,0
ENSG00000276098.1,0,0,0,0,0
ENSG00000276100.1,0.57065481,0,0.207062006,0.005015546,1.193051654
ENSG00000276101.1,0.459454325,0.105730827,0.188041338,0.080124367,0.557319459
ENSG00000276102.1,0,0,0,0,0
ENSG00000276103.1,5.464702923,0,0,0,6.029849575
ENSG00000276104.1,0,0.2663579,0,0,0
ENSG00000276105.1,0,0,0,0,0
ENSG00000276107.1,0,0,0,0,0.040742227
ENSG00000276108.1,0,0,0,0,0
ENSG00000276109.1,0,0,0,0,0
ENSG00000276110.1,0.07,0.034756391,0,0,0
ENSG00000276112.1,3.143940979,0.465012034,0.241545287,0.14545083,13.27700354
ENSG00000276115.1,0.513744948,0,0.121958662,0.035108821,1.287299396
ENSG00000276116.2,0.42978173,0.068051129,0.168041338,0.154953362,0.855092778
ENSG00000276117.1,0,0,0,0,0
ENSG00000276118.1,0,0,0,0,0
ENSG00000276119.1,0,0,0,0,0
ENSG00000276121.1,0,0,0,0,0.063793881
ENSG00000276122.1,0,0,0,0,0
ENSG00000276123.1,0,0,0,0,0
ENSG00000276124.1,0,0,0,0,0
ENSG00000276127.1,0,0,0,0,0
ENSG00000276128.1,0.010109135,0.015730827,0.010979331,0,0.13
ENSG00000276131.1,4.570034358,6.754780459,4.823144681,7.328663056,6.634330489
ENSG00000276135.1,1.022469686,0.498654134,0.142731306,0.094704629,0.294536108
ENSG00000276136.1,0.494290623,0.04280752,0.244303647,0.015046638,1.940722164
ENSG00000276137.1,0,0,0,0,0
ENSG00000276138.1,0,0,0,0,0
ENSG00000276140.1,0,0,0,0,0
ENSG00000276141.4,4.909379549,0.540487218,1.071158965,0.850217642,8.900661976
ENSG00000276144.1,0.602291835,0,0.336882373,0.145046638,1.676928283
ENSG00000276147.1,0,0,0,0,0
ENSG00000276148.1,0.53738076,0.227679698,0.054896656,0.144984454,1.313402705
ENSG00000276149.1,0,0,0,0,0
ENSG00000276150.1,3.11673807,1.989609053,1.572632834,0.63801013,5.791878126
ENSG00000276151.1,0,0,0,0,0
ENSG00000276156.1,0,0,0,0,0
ENSG00000276157.1,0,0,0,0,0
ENSG00000276158.1,0,0,0,0,0
ENSG00000276160.1,0.095491107,0,0,0.025077729,0.310742227
ENSG00000276161.1,0,0.419488714,0,0,3.292745722
ENSG00000276162.1,0,0,0,0,0
ENSG00000276164.1,0,0,0,0,0
ENSG00000276165.1,0,0,0,0,0
ENSG00000276166.1,0.296582457,0.038051129,0,0.12981345,0.547773319
ENSG00000276168.1,153.7159074,576.223572,126.7366789,216.6221158,492.535388
ENSG00000276169.1,0,0,0,0,0
ENSG00000276170.4,0,0.29280752,0.109020669,0.050155459,0.152123871
ENSG00000276171.1,0,0,0,0,0
ENSG00000276172.1,0,0,0,0,0
ENSG00000276174.1,0,0,0,0,0
ENSG00000276176.1,0,0,0,0,0
ENSG00000276178.1,0,0,0,0,0
ENSG00000276179.1,0,0,0,0,0
ENSG00000276180.1,4.347196849,0.779025564,2.488841035,0.939471441,9.574989969
ENSG00000276181.1,0,0,0,0,0
ENSG00000276182.1,0.655600242,0.511345866,0.340979331,0.564642445,1.442123871
ENSG00000276183.1,0,0,0,0,0
ENSG00000276185.1,0,0,0,0.210652926,0
ENSG00000276188.1,0.15,0.038051129,0.054896656,0,0.556103309
ENSG00000276189.1,0,0,0,0,0
ENSG00000276193.1,0,0,0,0,0
ENSG00000276197.1,0,0,0,0,0
ENSG00000276198.1,0,0,0,0,0
ENSG00000276200.1,0,0,0,0,0
ENSG00000276201.1,0,0,0,0,0
ENSG00000276202.1,0,0,0,0,0
ENSG00000276203.4,2.080580033,0.190858648,0.894096959,0.159906725,6.681960873
ENSG00000276204.1,0,0,0,0,0.020371113
ENSG00000276205.1,0,0,0,0,0
ENSG00000276206.1,0,0,0,0,0
ENSG00000276207.1,0,0,0,0,0
ENSG00000276208.1,0,0,0,0,0
ENSG00000276210.2,0,0.020974436,0,0,0
ENSG00000276213.1,0.156691592,0.379396995,0,0.140435284,0.196288866
ENSG00000276214.1,0,0,0,0,0
ENSG00000276215.1,0,0,0,0,0
ENSG00000276216.1,0.833308408,6.206198528,0.247268694,2.534922271,4.894164995
ENSG00000276221.1,0,0,0,0,0
ENSG00000276223.1,0.382871868,0.215243609,0.107448328,0.164922271,0.975092778
ENSG00000276225.1,0,0,0,0,0
ENSG00000276229.1,0,0,0,0,0
ENSG00000276231.4,0,0,0,0,0
ENSG00000276232.1,0,0.11037143,0.157861704,0.094704629,0
ENSG00000276233.1,0,0,0,0,0
ENSG00000276234.4,19.19149353,4.414085734,17.72776323,5.181813098,25.2307046
ENSG00000276235.1,0,0,0,0,0
ENSG00000276236.1,0,0,0,0,0
ENSG00000276237.1,0,0,0,0,0
ENSG00000276240.1,0,0,0,0,0
ENSG00000276241.1,0,0,0,0,0
ENSG00000276242.1,0,0,0,0,0
ENSG00000276244.1,0,0,0,0,0
ENSG00000276245.1,0,0,0,0,0
ENSG00000276246.1,0,0,0,0,0
ENSG00000276248.1,0.899454325,0.004756391,0.093531003,0.004984454,2.211278834
ENSG00000276250.1,0.070763945,0.036705263,0,0,0.612866098
ENSG00000276251.1,0.06065481,0,0,0,0.035649449
ENSG00000276252.1,0,0,0,0,0
ENSG00000276255.2,0.044836298,0,0,0,0.158701103
ENSG00000276256.1,1.832326193,0.31037143,0.665696353,0.380093275,3.819237711
ENSG00000276257.1,0,0,0,0,0.107958876
ENSG00000276259.1,0.682728375,0.374269173,0.299613678,0.279937817,1.774062185
ENSG00000276261.1,0,0,0,0,0
ENSG00000276266.1,0,0,0,0,0
ENSG00000276269.1,0,0,0,0,0
ENSG00000276270.1,0,0,0,0,0
ENSG00000276272.1,0.293963218,0.057076693,0.130979331,0.024922271,0.402680541
ENSG00000276273.1,0,0,0,0,0
ENSG00000276277.1,0,0,0,0,0
ENSG00000276278.1,0.244945433,0.129512782,0.265282978,0.115015546,1.074721665
ENSG00000276280.1,0,0,0,0,0
ENSG00000276281.1,0,0,0,0,0
ENSG00000276282.1,0.150763945,0,0,0,0.281381644
ENSG00000276283.1,0,0,0,0,0
ENSG00000276288.1,0,0,0,0,0
ENSG00000276289.4,0.029672595,0.015730827,0,0,0.005092778
ENSG00000276290.1,0.034618028,0,0,0,0
ENSG00000276291.5,19.38156225,9.99009172,14.93801428,9.322124015,32.42771063
ENSG00000276292.1,1.900517376,0.147448123,0.214096959,0.130404192,3.124538605
ENSG00000276293.4,25.73399152,7.521601509,10.45391732,7.955171004,22.09280591
ENSG00000276294.1,0,0,0,0,0
ENSG00000276298.1,0,0,0,0,0
ENSG00000276301.2,0,0,0,0,0
ENSG00000276302.1,0.561889653,0,0.054896656,0,0.74878385
ENSG00000276304.1,0,0,0,0,0
ENSG00000276305.1,0,0,0,0,0
ENSG00000276308.1,0,0,0,0,0
ENSG00000276309.1,0,0,0,0,0
ENSG00000276311.1,0,0,0,0,0
ENSG00000276312.1,0,0,0,0,0
ENSG00000276314.1,0,0,0,0,0
ENSG00000276315.1,0,0,0,0,0
ENSG00000276316.1,0.216145917,0,0.022551672,0,0.633793881
ENSG00000276317.1,0.08,0,0.093324315,0,0
ENSG00000276318.1,0,0,0,0,0
ENSG00000276319.1,0,0,0,0,0
ENSG00000276322.1,0,0,0,0,0
ENSG00000276325.1,0,0,0,0,0
ENSG00000276326.1,0,0,0,0,0
ENSG00000276330.1,0,0,0,0,0
ENSG00000276331.1,0,0,0,0,0
ENSG00000276332.1,0,0,0,0,0
ENSG00000276334.1,0.780545675,0.050487218,0.639613678,0.240124367,2.261464391
ENSG00000276335.1,0,0,0,0,0
ENSG00000276337.1,0.53912692,0.004756391,0.03,0.009968908,1.732763288
ENSG00000276338.1,0,0,0,0,0
ENSG00000276345.1,69.81848423,163.743164,120.862082,167.8512667,59.71968158
ENSG00000276347.1,0,0,0,0,0
ENSG00000276348.1,0,0,0,0,0
ENSG00000276350.1,0,0,0,0,0
ENSG00000276351.1,0,0,0,0,0
ENSG00000276352.1,0,0,0,0,0
ENSG00000276353.1,0,0,0,0,0
ENSG00000276354.1,7.42978779,0,4.98724164,0.553274409,21.30382643
ENSG00000276356.1,0,0,0,0,0
ENSG00000276359.1,0,0,0,0,0
ENSG00000276362.1,0,0,0,0,0
ENSG00000276365.1,0,0,0,0,0
ENSG00000276366.1,0,0,0,0,0
ENSG00000276368.1,0,0,0,0,0
ENSG00000276369.1,0,0,0,0,0
ENSG00000276372.1,0,0,0,0,0
ENSG00000276373.1,0,0,0,0,0
ENSG00000276375.1,0,0,0,0,0
ENSG00000276376.1,0,0,0,0,0
ENSG00000276380.2,0,0,0,0.010031092,0
ENSG00000276381.1,0,0,0,0,0
ENSG00000276384.1,1.069379549,0.114153386,0.519200303,0.179657991,1.740082747
ENSG00000276385.1,0,0,0,0,0
ENSG00000276386.1,0.01978173,0,0,0.004984454,0.010185557
ENSG00000276388.1,0,0,0,0,0
ENSG00000276389.1,0,0,0,0,0
ENSG00000276390.1,0.584290623,0.740255643,1.059200303,0.684611353,0.779526077
ENSG00000276391.1,0,0,0,0,0
ENSG00000276393.1,0,0,0,0,0
ENSG00000276396.1,0,0,0,0,0
ENSG00000276397.1,0,0,0,0,0
ENSG00000276398.1,0,0,0,0,0
ENSG00000276399.1,1.19043654,0.396218045,0.572937994,0.469782358,1.561196087
ENSG00000276400.1,0,0,0,0,0.03055667
ENSG00000276401.1,0,0,0,0,0
ENSG00000276402.1,0,0,0,0,0
ENSG00000276403.1,0.045163702,0,0,0.015046638,0
ENSG00000276404.1,0,0,0,0,0
ENSG00000276405.1,0,0,0,0.044860087,0
ENSG00000276406.1,0,0,0,0,0
ENSG00000276407.4,0,0,0,0,0
ENSG00000276408.1,1.076036782,0.64682105,0.721186019,1.180342009,1.58934052
ENSG00000276409.4,0,0,0,0,0
ENSG00000276410.2,0.427782942,0,0.235103344,0.044860087,0.738412737
ENSG00000276411.1,0,0,0,0,0
ENSG00000276412.1,0.232435328,0.408282704,0.494303647,0.338942881,0.848969407
ENSG00000276413.1,0,0,0,0,0
ENSG00000276417.1,0,0,0,0,0.015278335
ENSG00000276418.5,0,0.02,0.010979331,0.025077729,0.020371113
ENSG00000276419.1,0,0,0,0,0
ENSG00000276422.1,0,0.37598647,0,0.07,0.066206119
ENSG00000276426.1,0,0,0,0,0
ENSG00000276427.1,0,0,0,0,0
ENSG00000276428.1,0,0,0,0,0
ENSG00000276430.2,0,0,0,0,0
ENSG00000276431.1,0,0,0,0,0
ENSG00000276434.1,0.217346402,0,0,0.025077729,1.183793881
ENSG00000276436.1,0.074181488,0,0,0.07,0.442866098
ENSG00000276442.1,0,0,0,0,0
ENSG00000276443.1,6.52890259,5.05774735,1.754896656,6.839574494,8.209979937
ENSG00000276444.1,0,0,0,0,0
ENSG00000276445.1,0.269017785,0.047563911,0.202551672,0.070062183,0.604433299
ENSG00000276449.1,0.365491107,0.024269173,0.126468997,0.030062183,0.961381644
ENSG00000276453.1,0,0,0,0,0
ENSG00000276454.1,0,0,0,0,0.083422768
ENSG00000276456.1,0,0,0,0,0
ENSG00000276457.1,0,0,0,0,0
ENSG00000276460.1,0,0,0,0,0
ENSG00000276462.1,0.074727163,0,0,0.005015546,0.219628887
ENSG00000276467.1,0,0.005243609,0,0,0
ENSG00000276470.1,1.726432904,0.5872842,0,0.164486987,10.12349045
ENSG00000276471.1,0.131418755,0,0,0,0.161938314
ENSG00000276472.1,0,0,0,0,0
ENSG00000276473.1,0,0,0,0,0
ENSG00000276474.1,0,0,0,0,0
ENSG00000276475.1,0,0,0,0,0
ENSG00000276476.2,0.299890865,0.045243609,0.190979331,0.099937817,0.578144433
ENSG00000276477.1,0,0,0,0,0
ENSG00000276478.1,0.030327405,0.019025564,0.143531003,0.064891179,0.083422768
ENSG00000276479.1,0,0,0,0,0
ENSG00000276484.1,0,0,0,0,0
ENSG00000276486.1,0,0,0,0,0
ENSG00000276487.1,0,0,0,0,0
ENSG00000276488.1,0.17087308,0,0,0,0.253793881
ENSG00000276489.1,0,0,0,0,0
ENSG00000276490.1,0,0,0,0,0
ENSG00000276493.1,0,0,0,0,0
ENSG00000276494.1,0,0,0,0,0
ENSG00000276496.1,0,0,0,0,0
ENSG00000276499.1,0,0,0,0,0
ENSG00000276500.1,0,0,0,0,0
ENSG00000276502.1,0,0,0,0,0
ENSG00000276505.1,0,0,0,0,0
ENSG00000276506.1,0,0,0,0,0
ENSG00000276507.1,0,0,0,0,0
ENSG00000276508.1,0,0,0,0,0
ENSG00000276509.1,0.104945433,0.045243609,0.1,0.100062183,0.131484454
ENSG00000276510.1,0,0,0,0,0
ENSG00000276511.1,0,0,0,0,0
ENSG00000276513.1,0,0,0,0,0
ENSG00000276514.1,0,0,0,0,0
ENSG00000276515.1,0,0,0,0,0
ENSG00000276517.1,0.554181488,0.025243609,0.115103344,0.050031092,1.794433299
ENSG00000276519.1,0,0,0,0,0
ENSG00000276520.1,0,0,0,0,0.081484454
ENSG00000276521.1,0,0,0,0,0
ENSG00000276522.1,0,0,0,0,0
ENSG00000276523.1,0.168144705,0.028538346,0.164717022,0,0.799175026
ENSG00000276524.1,0.519890865,0.400487218,0.293144681,0.584611353,1.859423267
ENSG00000276525.1,0,0,0,0,0
ENSG00000276527.1,0,0,0,0,0
ENSG00000276528.1,0,1.165315812,0,0,0
ENSG00000276529.1,18.75051132,3.130786445,18.51475164,13.57030114,22.32849548
ENSG00000276530.1,0,0.8809263,2.205553518,4.004343063,2.037111343
ENSG00000276531.1,0,0,0,0,0
ENSG00000276532.1,0,0,0,0,0
ENSG00000276533.1,3.18759903,2.115822547,1.079613678,1.895077729,11.17892928
ENSG00000276535.1,0,0,0,0,0
ENSG00000276538.1,0,0,0,0,0
ENSG00000276540.1,0,0,0,0,0
ENSG00000276542.1,0,0,0,0,0.034350551
ENSG00000276543.5,0,0,0,0,0
ENSG00000276544.1,0,0.138051129,0,0.049937817,0
ENSG00000276545.1,0,0,0,0,0.009814443
ENSG00000276546.1,0,0,0,0,0
ENSG00000276547.1,0.17,0.004756391,0.01,0,0.215649449
ENSG00000276548.1,0,0,0,0,0
ENSG00000276550.4,64.76225142,0.965383464,9.328275079,1.389626899,189.3410355
ENSG00000276554.1,0,0,0,0,0
ENSG00000276555.1,0,0,0,0,0
ENSG00000276556.1,0,0,0,0,0
ENSG00000276557.1,0,0,0,0,0
ENSG00000276558.1,0,0,0,0,0
ENSG00000276560.2,0,0,0,0,0
ENSG00000276562.1,0,0,0,0,0.093237211
ENSG00000276563.1,0,0,0,0,0
ENSG00000276564.1,0.39978173,0.025730827,0.182344984,0.04,1.635361082
ENSG00000276566.1,0,0,0,0,0
ENSG00000276568.1,0,0.152204514,0,0,0
ENSG00000276569.1,0,0,0,0,0
ENSG00000276570.1,4.828362975,0.362436089,0.415103344,0.425202096,6.833299896
ENSG00000276571.1,0.649890865,0.036705263,0.352344984,0.115108821,1.658803913
ENSG00000276573.1,0.556002424,0.235962402,0.77291094,0.364580262,0.957442331
ENSG00000276574.1,0,0,0,0,0
ENSG00000276575.1,0,0,0,0,0
ENSG00000276576.1,0,0,0,0,0
ENSG00000276577.1,0,0,0,0,0
ENSG00000276578.1,0,0,0,0,0
ENSG00000276579.1,0,0,0,0,0
ENSG00000276580.1,0,0,0,0,0
ENSG00000276581.2,0.009890865,0,0.004510334,0.005015546,0
ENSG00000276584.1,0,0,0,0,0
ENSG00000276585.1,0,0,0,0,0
ENSG00000276586.1,0,0,0,0,0
ENSG00000276587.1,0,0,0,0,0
ENSG00000276588.1,0,0,0,0,0
ENSG00000276591.1,0.02021827,0,0,0,0.053979438
ENSG00000276592.1,0,0,0,0,0
ENSG00000276593.1,0.050545675,0,0.11275836,0.025077729,0.114907222
ENSG00000276596.1,0,0.08719248,0,0.014953362,0.173154464
ENSG00000276597.1,0,0,0,0,0
ENSG00000276598.1,0,0,0,0,0
ENSG00000276599.1,0,0,0,0,0
ENSG00000276600.4,0.029890865,0.024756391,0.073917325,0.054922271,0.133979438
ENSG00000276601.1,0,0,0,0,0
ENSG00000276602.2,0,0,0,0,0
ENSG00000276603.1,0.66065481,0.180974436,0,0.109657991,1.352103808
ENSG00000276605.1,0.120763945,0,0,0,0.255278335
ENSG00000276607.2,0,0,0,0,0
ENSG00000276609.1,0,0,0,0,0
ENSG00000276610.1,0,0,0,0,0
ENSG00000276612.3,0.721889653,0,1.454761386,0.140435284,0.422021061
ENSG00000276614.1,0,0,0,0,0
ENSG00000276617.1,0,0,0,0,0
ENSG00000276619.1,0,0,0,0,0
ENSG00000276620.1,0,0,0,0,0
ENSG00000276621.1,0,0,0,0,0
ENSG00000276622.1,0,0,0,0,0
ENSG00000276623.1,0,0,0,0,0
ENSG00000276624.1,0,0,0,0,0
ENSG00000276626.1,0.163199273,0,0,0,0.044164995
ENSG00000276627.1,0,0,0,0,0
ENSG00000276629.1,0,0,0,0,0
ENSG00000276631.1,0,0,0,0,0
ENSG00000276632.1,0,0,0,0,0
ENSG00000276633.1,0.010109135,0,0,0.005015546,0.009814443
ENSG00000276635.1,0,0,0,0,0
ENSG00000276637.1,0,0,0,0,0
ENSG00000276638.1,0,0,0,0,0
ENSG00000276639.1,0,0,0,0,0
ENSG00000276641.1,0,0,0,0,0
ENSG00000276642.1,0,0,0,0,0
ENSG00000276643.1,0,0,0,0,0
ENSG00000276644.4,0.109672595,0.004756391,0.044510334,0.015015546,0.069628887
ENSG00000276645.1,0,0,0,0.149533624,0.642846035
ENSG00000276647.1,0,0,0,0,0
ENSG00000276648.1,0,0,0,0,0
ENSG00000276649.1,0,0,0,0.010031092,0
ENSG00000276650.1,0,0,0,0,0
ENSG00000276651.1,0.094727163,0.010487218,0.010979331,0.020031092,0.114721665
ENSG00000276652.1,0,0,0,0,0
ENSG00000276653.1,0,0,0,0,0
ENSG00000276656.1,0,0,0,0,0
ENSG00000276659.1,0,0,0,0,0
ENSG00000276661.1,0,0,0,0,0
ENSG00000276662.1,0,0,0,0,0
ENSG00000276663.1,0,0.023781955,0,0,0
ENSG00000276664.1,36.43284763,0.450950368,0.719146195,0.463554235,26.52029086
ENSG00000276666.1,0,0,0,0,0
ENSG00000276667.1,0,0,0.599874474,0,0
ENSG00000276668.1,0,0,0,0,0
ENSG00000276669.1,0.153308408,0,0,0,0.561010531
ENSG00000276670.1,0,0,0,0,0
ENSG00000276671.1,0,0,0,0,0
ENSG00000276672.1,1.635600242,0.02,0.514510334,0.05,2.861918252
ENSG00000276673.1,0,0,0,0,0
ENSG00000276674.1,0.303274049,0,0,0,0
ENSG00000276675.1,7.349341131,0,0,0,0
ENSG00000276677.1,0,0,0,0,0
ENSG00000276678.1,0,0,0,0,0
ENSG00000276679.1,0,0,0,0,0
ENSG00000276680.1,0,0,0,0,0
ENSG00000276682.1,0,0,0,0,0
ENSG00000276683.1,0,0,0,0,0
ENSG00000276685.1,0,0,0,0,0
ENSG00000276687.1,0,0,0,0,0
ENSG00000276688.1,0,0,0,0,0
ENSG00000276689.1,0,0,0,0,0
ENSG00000276690.1,0,0,0,0,0
ENSG00000276691.1,0.194945433,0.026218045,0,0.024922271,1.082392175
ENSG00000276692.1,0.015163702,0,0,0,0.139257773
ENSG00000276693.1,0,0,0,0,0
ENSG00000276694.1,0,0,0,0,0
ENSG00000276695.1,0,0,0,0,0
ENSG00000276696.1,0,0,0,0,0
ENSG00000276698.1,2.718656022,0.237076693,0.737062006,0.71563738,4.533671009
ENSG00000276699.1,0,0,0,0,0
ENSG00000276700.1,119.3152587,41.38445716,272.8712778,130.8009957,426.3286535
ENSG00000276702.1,0,0,0,0,0
ENSG00000276703.1,0,0,0,0,0
ENSG00000276704.1,0.27890865,0,0.07216535,0.09,0.443711134
ENSG00000276705.1,0,0,0,0,0
ENSG00000276706.1,0,0,0,0,0
ENSG00000276707.1,0,0,0,0,0
ENSG00000276710.4,1.341418755,0.019512782,0.089020669,0.034984454,1.565917752
ENSG00000276711.1,0,0,0,0,0
ENSG00000276712.1,0,0,0,0,0
ENSG00000276713.1,0.176909862,0.164269173,0,0,0.883299896
ENSG00000276715.4,0.28174616,0.072320302,0.189200303,0.02,0.517031093
ENSG00000276717.1,0,0,0,0,0
ENSG00000276718.1,0.126364187,0,0.032937994,0.019937817,0.308618356
ENSG00000276721.1,0,0,0,0,0
ENSG00000276722.1,0,0,0,0,0
ENSG00000276723.1,0,0,0,0,0
ENSG00000276724.1,0.416473322,0.015730827,0.054510334,0.034891179,0.633608325
ENSG00000276727.1,0.31109135,0.146218045,0,0.119937817,0.672412237
ENSG00000276728.1,1.512653598,0.26719248,0.487062006,0.284953362,2.867938814
ENSG00000276729.1,0,0,0,0,0
ENSG00000276730.1,0,0,0,0,0
ENSG00000276733.1,0,0,0,0,0
ENSG00000276735.1,0,0,0,0,0
ENSG00000276736.1,0,0,0,0,0
ENSG00000276737.1,4.619874686,0.843154882,0,0,25.87410231
ENSG00000276738.1,0,0,0,0,0
ENSG00000276740.1,0,0,0.027448328,0,0.084907222
ENSG00000276741.1,0,0,0,0,0
ENSG00000276742.1,0,0,0,0,0
ENSG00000276743.1,0,0,0,0,0
ENSG00000276744.1,0.65912692,0.710742861,0.22216535,0.444673537,1.454433299
ENSG00000276745.1,0,0,0,0,0
ENSG00000276746.1,0,0,0,0,0
ENSG00000276747.1,0,0,0,0,0
ENSG00000276748.1,0,0,0,0,0
ENSG00000276750.1,0,0,0,0,0
ENSG00000276751.1,0,0,0,0,0
ENSG00000276752.1,0,0,0,0,0
ENSG00000276753.1,0,0,0,0,0
ENSG00000276754.1,0,0,0,0,0.318969407
ENSG00000276755.1,0,0,0,0,0
ENSG00000276756.4,0,0.026218045,0,0,0
ENSG00000276757.1,1.092837509,0.062923307,0,0.064797904,2.632309428
ENSG00000276758.1,0,0,0,0,0
ENSG00000276759.2,0,0,0,0,0
ENSG00000276760.4,0,0,0,0,0
ENSG00000276762.1,0,0,0,0,0
ENSG00000276763.1,0,0,0,0,0
ENSG00000276764.1,0,0,0,0,1.298021561
ENSG00000276765.1,0,0,0,0,0
ENSG00000276768.1,0.185600242,0,0.089020669,0,1.296742726
ENSG00000276769.1,0,0,0,0,0
ENSG00000276770.1,0,0,0,0,0
ENSG00000276771.1,0,0,0,0,0
ENSG00000276772.1,0,0,0,0,0
ENSG00000276773.1,0,0,0,0,0
ENSG00000276775.1,0,0,0,0,0
ENSG00000276778.1,0,0,0,0,0
ENSG00000276782.1,0,0,0,0,0
ENSG00000276783.1,0,0,0,0,0
ENSG00000276784.1,0,0,0,0,0
ENSG00000276786.1,0,0,0,0,0
ENSG00000276788.1,0,0,0,0,0
ENSG00000276789.1,0,0,0,0,0
ENSG00000276790.1,0,0.104872179,0.04059301,0.050155459,0.193608325
ENSG00000276791.1,1.015054567,0.394153386,0.37059301,0.62981345,2.481381644
ENSG00000276792.1,0,0,0,0,0
ENSG00000276793.1,0,0,0,0,0
ENSG00000276795.1,0.075818512,0,0,0,0.271484454
ENSG00000276796.1,4.619874686,0.843154882,0,0,25.87410231
ENSG00000276797.1,0,0,0,0,0
ENSG00000276800.1,0,0,0,0,0
ENSG00000276801.1,0,0,0,0,0
ENSG00000276805.2,2.961998788,0.290487218,0.352551672,0.464828996,6.709423267
ENSG00000276807.1,0.024945433,0,0.010979331,0,0.015278335
ENSG00000276809.1,0.104727163,0,0.032937994,0,0.23832999
ENSG00000276810.1,0,0,0,0,0
ENSG00000276811.1,0,0,0,0,0
ENSG00000276812.1,0,0,0,0,0
ENSG00000276813.1,0,0,0,0,0
ENSG00000276814.1,0.643854083,0.085243609,0.979200303,0.270155459,1.380082747
ENSG00000276815.1,0,0,0,0,0
ENSG00000276817.1,0,0,0,0,0
ENSG00000276818.1,0,0,0,0,0
ENSG00000276819.1,0,0,0,0,0
ENSG00000276822.1,0,0,0,0,0
ENSG00000276823.1,0.111200485,0,0,0,0
ENSG00000276824.1,0,0,0,0,0
ENSG00000276827.1,0,0,0,0,0
ENSG00000276828.1,0,0,0,0,0
ENSG00000276829.1,0,0,0,0,0
ENSG00000276830.1,0,0,0,0,0
ENSG00000276831.1,0.321453113,0.151948871,0.22507629,0.1,0.519711634
ENSG00000276832.1,0,0,0,0,0
ENSG00000276835.1,0,0,0,0,0
ENSG00000276839.1,0,0,0,0,0
ENSG00000276840.1,4.388110347,4.393154882,3.408634347,3.800994935,4.479114838
ENSG00000276841.1,0,0,0,0,0
ENSG00000276842.1,0,0,0,0,0
ENSG00000276844.1,0,0,0,0,0
ENSG00000276845.1,0,0,0.058634347,0,0
ENSG00000276846.1,0,0,0,0,0
ENSG00000276850.4,0,0,0.005489666,0,0
ENSG00000276851.1,0,0,0,0,0
ENSG00000276852.1,0,0,0,0,0
ENSG00000276853.1,0.340327405,0.079512782,0.278220971,0.244922271,1.531010531
ENSG00000276854.1,0,0,0,0,0
ENSG00000276855.1,0.965198061,0.208654134,0.939613678,0.450310917,0.974185057
ENSG00000276857.1,0,0,0,0,0
ENSG00000276859.1,0,0,0,0,0
ENSG00000276861.1,0,0,0,0,0
ENSG00000276862.1,0,0,0,0,0
ENSG00000276863.1,0.150545675,0.028538346,0.115103344,0.025077729,0.196288866
ENSG00000276865.1,0,0,0,0,0
ENSG00000276866.1,0,0,0,0,0
